ant-easyant-tasks,https://www.github.com/apache/ant-easyant-tasks.git
calcite,https://www.github.com/apache/calcite.git
activemq-openwire,https://www.github.com/apache/activemq-openwire.git
ranger,https://www.github.com/apache/ranger.git
hadoop,https://www.github.com/apache/hadoop.git
ddlutils,https://www.github.com/apache/ddlutils.git
johnzon,https://www.github.com/apache/johnzon.git
qpid-jms,https://www.github.com/apache/qpid-jms.git
commons-math,https://www.github.com/apache/commons-math.git
hadoop-common,https://www.github.com/apache/hadoop-common.git
hadoop-hdfs,https://www.github.com/apache/hadoop-hdfs.git
hadoop-mapreduce,https://www.github.com/apache/hadoop-mapreduce.git
reef,https://www.github.com/apache/reef.git
syncope,https://www.github.com/apache/syncope.git
fop-pdf-images,https://www.github.com/apache/fop-pdf-images.git
tomcat80,https://www.github.com/apache/tomcat80.git
commons-text,https://www.github.com/apache/commons-text.git
lens,https://www.github.com/apache/lens.git
ctakes,https://www.github.com/apache/ctakes.git
nifi,https://www.github.com/apache/nifi.git
kylin,https://www.github.com/apache/kylin.git
tinkerpop,https://www.github.com/apache/tinkerpop.git
streams-examples,https://www.github.com/apache/streams-examples.git
ignite,https://www.github.com/apache/ignite.git
cordova-plugin-whitelist,https://www.github.com/apache/cordova-plugin-whitelist.git
asterixdb,https://www.github.com/apache/asterixdb.git
servicemix-bundles,https://www.github.com/apache/servicemix-bundles.git
servicemix-specs,https://www.github.com/apache/servicemix-specs.git
struts-annotations,https://www.github.com/apache/struts-annotations.git
openmeetings,https://www.github.com/apache/openmeetings.git
samza,https://www.github.com/apache/samza.git
clerezza-rdf-core,https://www.github.com/apache/clerezza-rdf-core.git
directory-kerby,https://www.github.com/apache/directory-kerby.git
vxquery,https://www.github.com/apache/vxquery.git
commons-rdf,https://www.github.com/apache/commons-rdf.git
zeppelin,https://www.github.com/apache/zeppelin.git
asterixdb-hyracks,https://www.github.com/apache/asterixdb-hyracks.git
attic-polygene-java,https://www.github.com/apache/attic-polygene-java.git
attic-polygene-sandbox,https://www.github.com/apache/attic-polygene-sandbox.git
groovy,https://www.github.com/apache/groovy.git
geode,https://www.github.com/apache/geode.git
predictionio-template-java-ecom-recommender,https://www.github.com/apache/predictionio-template-java-ecom-recommender.git
activemq-artemis,https://www.github.com/apache/activemq-artemis.git
commons-scxml,https://www.github.com/apache/commons-scxml.git
james-project,https://www.github.com/apache/james-project.git
nifi-maven,https://www.github.com/apache/nifi-maven.git
apex-core,https://www.github.com/apache/apex-core.git
apex-malhar,https://www.github.com/apache/apex-malhar.git
fluo-recipes,https://www.github.com/apache/fluo-recipes.git
freemarker-docgen,https://www.github.com/apache/freemarker-docgen.git
freemarker,https://www.github.com/apache/freemarker.git
directory-fortress-commander,https://www.github.com/apache/directory-fortress-commander.git
directory-fortress-core,https://www.github.com/apache/directory-fortress-core.git
directory-fortress-enmasse,https://www.github.com/apache/directory-fortress-enmasse.git
directory-fortress-realm,https://www.github.com/apache/directory-fortress-realm.git
systemml,https://www.github.com/apache/systemml.git
eagle,https://www.github.com/apache/eagle.git
brooklyn-docs,https://www.github.com/apache/brooklyn-docs.git
brooklyn-library,https://www.github.com/apache/brooklyn-library.git
brooklyn-server,https://www.github.com/apache/brooklyn-server.git
metron,https://www.github.com/apache/metron.git
fineract,https://www.github.com/apache/fineract.git
lucene-solr,https://www.github.com/apache/lucene-solr.git
