id,commits,exceptionsCount,gitUrl,javaLoc,numberOfProductionFiles,numberOfTestFiles,productionLoc,testLoc,refactoring,Refactorings_Count
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract And Move Method,75
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Attribute,22
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Class,12
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Interface,20
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Method,252
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Subclass,6
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Superclass,39
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Extract Variable,94
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Inline Method,33
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Inline Variable,37
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Merge Parameter,6
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Merge Variable,5
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move And Inline Method,6
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move And Rename Attribute,3
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move And Rename Class,22
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move And Rename Method,18
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move Attribute,76
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move Class,503
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move Method,66
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Move Source Folder,1180
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Parameterize Variable,4
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Pull Up Attribute,53
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Pull Up Method,141
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Push Down Attribute,16
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Push Down Method,27
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Rename Attribute,206
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Rename Class,139
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Rename Method,488
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Rename Parameter,682
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Rename Variable,280
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Replace Variable With Attribute,7
117827,3216,0,https://github.com/pponec/ujorm,56565,496,284,39374,17191,Split Parameter,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Change Attribute Type,152
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Change Package,7
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Change Parameter Type,173
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Change Return Type,94
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Change Variable Type,246
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract And Move Method,16
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Attribute,29
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Class,22
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Interface,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Method,128
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Subclass,3
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Superclass,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Extract Variable,95
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Inline Method,11
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Inline Variable,11
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Merge Parameter,3
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Merge Variable,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move And Inline Method,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move And Rename Class,7
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move And Rename Method,8
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move Attribute,90
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move Class,103
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move Method,80
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Move Source Folder,8180
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Parameterize Variable,13
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Pull Up Attribute,2
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Pull Up Method,1
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Push Down Attribute,10
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Push Down Method,25
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Rename Attribute,99
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Rename Class,26
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Rename Method,86
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Rename Parameter,80
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Rename Variable,138
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Replace Variable With Attribute,25
117908,2097,3,https://github.com/elexis/elexis-3-base,256934,3129,117,246055,10879,Split Parameter,2
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Change Attribute Type,49
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Change Package,30
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Change Parameter Type,73
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Change Return Type,59
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Change Variable Type,102
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract And Move Method,33
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract Attribute,5
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract Class,6
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract Method,58
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract Superclass,34
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Extract Variable,45
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Inline Method,11
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Inline Variable,5
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Merge Variable,3
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move And Inline Method,4
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move And Rename Class,1
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move Attribute,33
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move Class,64
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move Method,81
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Move Source Folder,2
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Parameterize Variable,11
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Pull Up Attribute,57
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Pull Up Method,106
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Push Down Method,3
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Rename Attribute,57
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Rename Class,3
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Rename Method,111
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Rename Parameter,63
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Rename Variable,102
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Replace Variable With Attribute,3
117980,3035,0,https://github.com/cloudspokes/direct-app,300965,1124,1804,102513,198452,Split Variable,2
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Change Attribute Type,582
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Change Parameter Type,1006
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Change Return Type,633
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Change Variable Type,1026
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract And Move Method,423
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Attribute,22
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Class,34
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Interface,25
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Method,1199
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Subclass,8
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Superclass,23
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Extract Variable,577
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Inline Method,256
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Inline Variable,159
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Merge Parameter,4
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Merge Variable,7
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move And Inline Method,65
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move And Rename Attribute,3
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move And Rename Class,19
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move And Rename Method,48
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move Attribute,178
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move Class,86
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move Method,476
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Move Source Folder,330
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Parameterize Variable,142
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Pull Up Attribute,70
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Pull Up Method,170
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Push Down Attribute,62
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Push Down Method,59
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Rename Attribute,316
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Rename Class,89
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Rename Method,1200
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Rename Parameter,657
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Rename Variable,622
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Replace Variable With Attribute,43
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Split Parameter,3
118277,8851,4,https://github.com/nicks/closure-compiler,306951,750,350,153430,153521,Split Variable,1
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Change Attribute Type,1537
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Change Package,567
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Change Parameter Type,3166
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Change Return Type,1140
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Change Variable Type,2414
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract And Move Method,179
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Attribute,34
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Class,82
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Interface,54
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Method,494
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Subclass,5
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Superclass,113
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Extract Variable,218
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Inline Method,86
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Inline Variable,60
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Merge Parameter,27
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Merge Variable,33
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move And Inline Method,76
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move And Rename Attribute,4
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move And Rename Class,142
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move And Rename Method,62
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move Attribute,415
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move Class,1736
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move Method,349
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Move Source Folder,1905
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Parameterize Variable,68
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Pull Up Attribute,485
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Pull Up Method,314
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Push Down Attribute,30
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Push Down Method,75
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Rename Attribute,772
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Rename Class,463
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Rename Method,913
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Rename Parameter,1327
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Rename Variable,993
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Replace Attribute,7
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Replace Variable With Attribute,88
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Split Parameter,7
118970,4696,24,https://github.com/uci-cbcl/genomix,166551,1979,339,136188,30363,Split Variable,1
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Change Attribute Type,294
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Change Package,80
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Change Parameter Type,514
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Change Return Type,506
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Change Variable Type,847
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract And Move Method,74
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Attribute,71
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Class,50
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Interface,9
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Method,449
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Subclass,3
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Superclass,50
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Extract Variable,132
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Inline Method,55
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Inline Variable,57
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Merge Parameter,14
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Merge Variable,8
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move And Inline Method,13
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move And Rename Attribute,2
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move And Rename Class,34
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move And Rename Method,38
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move Attribute,152
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move Class,744
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move Method,194
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Move Source Folder,810
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Parameterize Variable,24
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Pull Up Attribute,160
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Pull Up Method,77
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Push Down Attribute,7
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Push Down Method,25
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Rename Attribute,229
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Rename Class,85
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Rename Method,636
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Rename Parameter,408
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Rename Variable,461
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Replace Attribute,4
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Replace Variable With Attribute,32
119188,8774,2,https://github.com/sklintyg/webcert,81817,592,278,37137,44680,Split Parameter,6
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Change Attribute Type,1001
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Change Package,19
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Change Parameter Type,2272
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Change Return Type,1506
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Change Variable Type,2559
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract And Move Method,320
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Attribute,107
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Class,78
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Interface,48
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Method,589
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Subclass,11
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Superclass,106
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Extract Variable,400
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Inline Method,157
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Inline Variable,143
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Merge Parameter,55
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Merge Variable,9
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move And Inline Method,78
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move And Rename Class,94
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move And Rename Method,103
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move Attribute,393
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move Class,395
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move Method,497
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Move Source Folder,425
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Parameterize Variable,35
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Pull Up Attribute,108
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Pull Up Method,121
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Push Down Attribute,75
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Push Down Method,66
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Rename Attribute,634
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Rename Class,309
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Rename Method,1431
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Rename Parameter,1315
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Rename Variable,1241
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Replace Variable With Attribute,45
119352,9934,2,https://github.com/imCodePartnerAB/imcms,57196,682,147,39934,17262,Split Parameter,8
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Change Attribute Type,155
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Change Package,4
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Change Parameter Type,376
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Change Return Type,303
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Change Variable Type,767
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract And Move Method,59
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Attribute,69
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Class,23
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Interface,4
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Method,269
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Subclass,3
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Superclass,46
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Extract Variable,250
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Inline Method,64
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Inline Variable,97
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Merge Parameter,6
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Merge Variable,2
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move And Inline Method,22
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move And Rename Class,58
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move And Rename Method,37
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move Attribute,113
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move Class,101
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move Method,122
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Move Source Folder,5
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Parameterize Variable,33
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Pull Up Attribute,38
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Pull Up Method,36
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Push Down Attribute,29
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Push Down Method,73
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Rename Attribute,151
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Rename Class,108
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Rename Method,492
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Rename Parameter,341
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Rename Variable,638
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Replace Variable With Attribute,34
119382,6415,4,https://github.com/exodev/social,102460,593,204,66674,35786,Split Parameter,1
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Change Attribute Type,175
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Change Package,228
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Change Parameter Type,206
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Change Return Type,114
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Change Variable Type,152
